#                                P           Q            P           Q            P           Q
#                R                    6s                       6p-                      6p 
   227      1.0890E-07      1.0676E-05 -3.2124E-09   9.6918E-10  3.1181E-06   1.4467E-11 -2.6118E-15
   228      1.0999E-07      1.0783E-05 -3.2773E-09   9.8876E-10  3.1494E-06   1.4759E-11 -2.6914E-15
   229      1.1110E-07      1.0892E-05 -3.3435E-09   1.0087E-09  3.1811E-06   1.5057E-11 -2.7733E-15
   230      1.1222E-07      1.1001E-05 -3.4111E-09   1.0291E-09  3.2130E-06   1.5361E-11 -2.8578E-15
   231      1.1334E-07      1.1112E-05 -3.4800E-09   1.0499E-09  3.2453E-06   1.5672E-11 -2.9448E-15
   232      1.1448E-07      1.1224E-05 -3.5503E-09   1.0711E-09  3.2779E-06   1.5988E-11 -3.0345E-15
   233      1.1563E-07      1.1336E-05 -3.6220E-09   1.0928E-09  3.3109E-06   1.6311E-11 -3.1269E-15
   234      1.1679E-07      1.1450E-05 -3.6952E-09   1.1148E-09  3.3442E-06   1.6641E-11 -3.2222E-15
   235      1.1797E-07      1.1565E-05 -3.7698E-09   1.1373E-09  3.3778E-06   1.6977E-11 -3.3203E-15
   236      1.1915E-07      1.1682E-05 -3.8460E-09   1.1603E-09  3.4117E-06   1.7320E-11 -3.4214E-15
   237      1.2035E-07      1.1799E-05 -3.9237E-09   1.1838E-09  3.4460E-06   1.7670E-11 -3.5256E-15
   238      1.2156E-07      1.1918E-05 -4.0029E-09   1.2077E-09  3.4806E-06   1.8027E-11 -3.6330E-15
   239      1.2278E-07      1.2037E-05 -4.0838E-09   1.2321E-09  3.5156E-06   1.8391E-11 -3.7436E-15
   240      1.2402E-07      1.2158E-05 -4.1663E-09   1.2570E-09  3.5509E-06   1.8762E-11 -3.8576E-15
   241      1.2526E-07      1.2280E-05 -4.2504E-09   1.2824E-09  3.5866E-06   1.9141E-11 -3.9751E-15
   242      1.2652E-07      1.2404E-05 -4.3363E-09   1.3083E-09  3.6227E-06   1.9528E-11 -4.0962E-15
   243      1.2779E-07      1.2529E-05 -4.4239E-09   1.3347E-09  3.6591E-06   1.9922E-11 -4.2209E-15
   244      1.2908E-07      1.2654E-05 -4.5133E-09   1.3617E-09  3.6959E-06   2.0325E-11 -4.3495E-15
   245      1.3038E-07      1.2782E-05 -4.6045E-09   1.3892E-09  3.7330E-06   2.0735E-11 -4.4819E-15
   246      1.3169E-07      1.2910E-05 -4.6975E-09   1.4172E-09  3.7705E-06   2.1154E-11 -4.6184E-15
   247      1.3301E-07      1.3040E-05 -4.7924E-09   1.4459E-09  3.8084E-06   2.1582E-11 -4.7591E-15
   248      1.3435E-07      1.3171E-05 -4.8892E-09   1.4751E-09  3.8467E-06   2.2018E-11 -4.9040E-15
   249      1.3570E-07      1.3303E-05 -4.9879E-09   1.5049E-09  3.8854E-06   2.2462E-11 -5.0534E-15
   250      1.3706E-07      1.3437E-05 -5.0887E-09   1.5353E-09  3.9244E-06   2.2916E-11 -5.2073E-15
   251      1.3844E-07      1.3572E-05 -5.1915E-09   1.5663E-09  3.9638E-06   2.3379E-11 -5.3658E-15
   252      1.3983E-07      1.3708E-05 -5.2964E-09   1.5979E-09  4.0037E-06   2.3851E-11 -5.5293E-15
   253      1.4123E-07      1.3846E-05 -5.4034E-09   1.6302E-09  4.0439E-06   2.4333E-11 -5.6976E-15
   254      1.4265E-07      1.3985E-05 -5.5125E-09   1.6631E-09  4.0846E-06   2.4825E-11 -5.8712E-15
   255      1.4409E-07      1.4126E-05 -5.6239E-09   1.6967E-09  4.1256E-06   2.5326E-11 -6.0500E-15
   256      1.4554E-07      1.4268E-05 -5.7375E-09   1.7310E-09  4.1671E-06   2.5838E-11 -6.2342E-15
   257      1.4700E-07      1.4411E-05 -5.8534E-09   1.7660E-09  4.2090E-06   2.6360E-11 -6.4241E-15
   258      1.4848E-07      1.4556E-05 -5.9717E-09   1.8016E-09  4.2513E-06   2.6892E-11 -6.6197E-15
   259      1.4997E-07      1.4702E-05 -6.0923E-09   1.8380E-09  4.2940E-06   2.7436E-11 -6.8213E-15
   260      1.5147E-07      1.4850E-05 -6.2154E-09   1.8752E-09  4.3371E-06   2.7990E-11 -7.0291E-15
   261      1.5300E-07      1.4999E-05 -6.3409E-09   1.9131E-09  4.3807E-06   2.8555E-11 -7.2431E-15
   262      1.5453E-07      1.5150E-05 -6.4690E-09   1.9517E-09  4.4248E-06   2.9132E-11 -7.4637E-15
   263      1.5609E-07      1.5302E-05 -6.5997E-09   1.9911E-09  4.4692E-06   2.9721E-11 -7.6910E-15
   264      1.5766E-07      1.5456E-05 -6.7330E-09   2.0313E-09  4.5141E-06   3.0321E-11 -7.9252E-15
   265      1.5924E-07      1.5612E-05 -6.8690E-09   2.0724E-09  4.5595E-06   3.0934E-11 -8.1666E-15
   266      1.6084E-07      1.5768E-05 -7.0078E-09   2.1142E-09  4.6053E-06   3.1559E-11 -8.4153E-15
   267      1.6246E-07      1.5927E-05 -7.1494E-09   2.1570E-09  4.6516E-06   3.2196E-11 -8.6716E-15
   268      1.6409E-07      1.6087E-05 -7.2938E-09   2.2005E-09  4.6984E-06   3.2847E-11 -8.9357E-15
   269      1.6574E-07      1.6249E-05 -7.4411E-09   2.2450E-09  4.7456E-06   3.3510E-11 -9.2078E-15
   270      1.6741E-07      1.6412E-05 -7.5915E-09   2.2903E-09  4.7933E-06   3.4187E-11 -9.4882E-15
   271      1.6909E-07      1.6577E-05 -7.7448E-09   2.3366E-09  4.8415E-06   3.4878E-11 -9.7772E-15
   272      1.7079E-07      1.6743E-05 -7.9013E-09   2.3838E-09  4.8901E-06   3.5582E-11 -1.0075E-14
   273      1.7250E-07      1.6912E-05 -8.0609E-09   2.4320E-09  4.9393E-06   3.6301E-11 -1.0382E-14
   274      1.7424E-07      1.7082E-05 -8.2237E-09   2.4811E-09  4.9889E-06   3.7034E-11 -1.0698E-14
   275      1.7599E-07      1.7253E-05 -8.3899E-09   2.5312E-09  5.0390E-06   3.7782E-11 -1.1024E-14
   276      1.7776E-07      1.7427E-05 -8.5593E-09   2.5823E-09  5.0897E-06   3.8546E-11 -1.1359E-14
   277      1.7954E-07      1.7602E-05 -8.7323E-09   2.6345E-09  5.1408E-06   3.9324E-11 -1.1705E-14
   278      1.8135E-07      1.7779E-05 -8.9087E-09   2.6877E-09  5.1925E-06   4.0119E-11 -1.2062E-14
   279      1.8317E-07      1.7958E-05 -9.0886E-09   2.7420E-09  5.2447E-06   4.0929E-11 -1.2429E-14
   280      1.8501E-07      1.8138E-05 -9.2722E-09   2.7974E-09  5.2974E-06   4.1756E-11 -1.2808E-14
   281      1.8687E-07      1.8320E-05 -9.4595E-09   2.8539E-09  5.3506E-06   4.2600E-11 -1.3198E-14
   282      1.8875E-07      1.8504E-05 -9.6506E-09   2.9116E-09  5.4044E-06   4.3460E-11 -1.3600E-14
   283      1.9065E-07      1.8690E-05 -9.8456E-09   2.9704E-09  5.4587E-06   4.4338E-11 -1.4014E-14
   284      1.9256E-07      1.8878E-05 -1.0044E-08   3.0304E-09  5.5136E-06   4.5234E-11 -1.4441E-14
   285      1.9450E-07      1.9068E-05 -1.0247E-08   3.0916E-09  5.5690E-06   4.6148E-11 -1.4881E-14
   286      1.9645E-07      1.9260E-05 -1.0454E-08   3.1541E-09  5.6250E-06   4.7080E-11 -1.5334E-14
   287      1.9843E-07      1.9453E-05 -1.0666E-08   3.2178E-09  5.6815E-06   4.8031E-11 -1.5801E-14
   288      2.0042E-07      1.9649E-05 -1.0881E-08   3.2828E-09  5.7386E-06   4.9001E-11 -1.6282E-14
   289      2.0243E-07      1.9846E-05 -1.1101E-08   3.3491E-09  5.7963E-06   4.9991E-11 -1.6778E-14
   290      2.0447E-07      2.0046E-05 -1.1325E-08   3.4168E-09  5.8545E-06   5.1001E-11 -1.7289E-14
   291      2.0652E-07      2.0247E-05 -1.1554E-08   3.4858E-09  5.9134E-06   5.2031E-11 -1.7815E-14
   292      2.0860E-07      2.0451E-05 -1.1787E-08   3.5562E-09  5.9728E-06   5.3082E-11 -1.8358E-14
   293      2.1070E-07      2.0656E-05 -1.2025E-08   3.6281E-09  6.0328E-06   5.4155E-11 -1.8917E-14
   294      2.1281E-07      2.0864E-05 -1.2268E-08   3.7014E-09  6.0935E-06   5.5249E-11 -1.9493E-14
   295      2.1495E-07      2.1073E-05 -1.2516E-08   3.7761E-09  6.1547E-06   5.6365E-11 -2.0087E-14
   296      2.1711E-07      2.1285E-05 -1.2769E-08   3.8524E-09  6.2165E-06   5.7503E-11 -2.0698E-14
   297      2.1930E-07      2.1499E-05 -1.3027E-08   3.9302E-09  6.2790E-06   5.8665E-11 -2.1329E-14
   298      2.2150E-07      2.1715E-05 -1.3290E-08   4.0096E-09  6.3421E-06   5.9850E-11 -2.1978E-14
   299      2.2373E-07      2.1933E-05 -1.3559E-08   4.0906E-09  6.4059E-06   6.1059E-11 -2.2648E-14
   300      2.2597E-07      2.2154E-05 -1.3833E-08   4.1733E-09  6.4702E-06   6.2293E-11 -2.3337E-14
   301      2.2824E-07      2.2376E-05 -1.4112E-08   4.2576E-09  6.5353E-06   6.3551E-11 -2.4048E-14
   302      2.3054E-07      2.2601E-05 -1.4397E-08   4.3436E-09  6.6010E-06   6.4835E-11 -2.4780E-14
   303      2.3286E-07      2.2828E-05 -1.4688E-08   4.4313E-09  6.6673E-06   6.6145E-11 -2.5535E-14
   304      2.3520E-07      2.3058E-05 -1.4985E-08   4.5208E-09  6.7343E-06   6.7481E-11 -2.6313E-14
   305      2.3756E-07      2.3290E-05 -1.5287E-08   4.6122E-09  6.8020E-06   6.8844E-11 -2.7114E-14
   306      2.3995E-07      2.3524E-05 -1.5596E-08   4.7053E-09  6.8703E-06   7.0235E-11 -2.7940E-14
   307      2.4236E-07      2.3760E-05 -1.5911E-08   4.8004E-09  6.9394E-06   7.1654E-11 -2.8791E-14
   308      2.4479E-07      2.3999E-05 -1.6233E-08   4.8974E-09  7.0091E-06   7.3101E-11 -2.9667E-14
   309      2.4725E-07      2.4240E-05 -1.6561E-08   4.9963E-09  7.0796E-06   7.4578E-11 -3.0571E-14
   310      2.4974E-07      2.4484E-05 -1.6895E-08   5.0972E-09  7.1507E-06   7.6085E-11 -3.1502E-14
   311      2.5225E-07      2.4730E-05 -1.7236E-08   5.2002E-09  7.2226E-06   7.7622E-11 -3.2461E-14
   312      2.5478E-07      2.4978E-05 -1.7585E-08   5.3053E-09  7.2952E-06   7.9190E-11 -3.3450E-14
   313      2.5735E-07      2.5229E-05 -1.7940E-08   5.4124E-09  7.3685E-06   8.0789E-11 -3.4469E-14
   314      2.5993E-07      2.5483E-05 -1.8302E-08   5.5218E-09  7.4426E-06   8.2421E-11 -3.5518E-14
   315      2.6254E-07      2.5739E-05 -1.8672E-08   5.6333E-09  7.5174E-06   8.4086E-11 -3.6600E-14
   316      2.6518E-07      2.5998E-05 -1.9049E-08   5.7471E-09  7.5929E-06   8.5785E-11 -3.7715E-14
   317      2.6785E-07      2.6259E-05 -1.9434E-08   5.8632E-09  7.6692E-06   8.7518E-11 -3.8863E-14
   318      2.7054E-07      2.6523E-05 -1.9827E-08   5.9817E-09  7.7463E-06   8.9286E-11 -4.0047E-14
   319      2.7326E-07      2.6789E-05 -2.0227E-08   6.1025E-09  7.8241E-06   9.1090E-11 -4.1266E-14
   320      2.7600E-07      2.7059E-05 -2.0636E-08   6.2258E-09  7.9028E-06   9.2930E-11 -4.2523E-14
   321      2.7878E-07      2.7331E-05 -2.1053E-08   6.3515E-09  7.9822E-06   9.4807E-11 -4.3818E-14
   322      2.8158E-07      2.7605E-05 -2.1478E-08   6.4799E-09  8.0624E-06   9.6722E-11 -4.5153E-14
   323      2.8441E-07      2.7883E-05 -2.1912E-08   6.6108E-09  8.1435E-06   9.8676E-11 -4.6528E-14
   324      2.8727E-07      2.8163E-05 -2.2354E-08   6.7443E-09  8.2253E-06   1.0067E-10 -4.7945E-14
   325      2.9016E-07      2.8446E-05 -2.2806E-08   6.8805E-09  8.3080E-06   1.0270E-10 -4.9405E-14
   326      2.9307E-07      2.8732E-05 -2.3267E-08   7.0195E-09  8.3915E-06   1.0478E-10 -5.0910E-14
   327      2.9602E-07      2.9021E-05 -2.3737E-08   7.1613E-09  8.4758E-06   1.0689E-10 -5.2460E-14
   328      2.9899E-07      2.9312E-05 -2.4216E-08   7.3060E-09  8.5610E-06   1.0905E-10 -5.4058E-14
   329      3.0200E-07      2.9607E-05 -2.4705E-08   7.4536E-09  8.6470E-06   1.1126E-10 -5.5704E-14
   330      3.0503E-07      2.9905E-05 -2.5204E-08   7.6042E-09  8.7339E-06   1.1350E-10 -5.7400E-14
   331      3.0810E-07      3.0205E-05 -2.5714E-08   7.7578E-09  8.8217E-06   1.1580E-10 -5.9148E-14
   332      3.1119E-07      3.0509E-05 -2.6233E-08   7.9145E-09  8.9104E-06   1.1814E-10 -6.0950E-14
   333      3.1432E-07      3.0815E-05 -2.6763E-08   8.0744E-09  8.9999E-06   1.2052E-10 -6.2806E-14
   334      3.1748E-07      3.1125E-05 -2.7304E-08   8.2375E-09  9.0904E-06   1.2296E-10 -6.4719E-14
   335      3.2067E-07      3.1438E-05 -2.7855E-08   8.4039E-09  9.1817E-06   1.2544E-10 -6.6690E-14
   336      3.2389E-07      3.1754E-05 -2.8418E-08   8.5737E-09  9.2740E-06   1.2798E-10 -6.8721E-14
   337      3.2715E-07      3.2073E-05 -2.8992E-08   8.7469E-09  9.3672E-06   1.3056E-10 -7.0813E-14
   338      3.3044E-07      3.2395E-05 -2.9578E-08   8.9236E-09  9.4613E-06   1.3320E-10 -7.2970E-14
   339      3.3376E-07      3.2721E-05 -3.0175E-08   9.1038E-09  9.5564E-06   1.3589E-10 -7.5192E-14
   340      3.3711E-07      3.3050E-05 -3.0785E-08   9.2878E-09  9.6525E-06   1.3864E-10 -7.7482E-14
   341      3.4050E-07      3.3382E-05 -3.1407E-08   9.4754E-09  9.7495E-06   1.4144E-10 -7.9842E-14
   342      3.4392E-07      3.3717E-05 -3.2041E-08   9.6668E-09  9.8475E-06   1.4429E-10 -8.2273E-14
   343      3.4738E-07      3.4056E-05 -3.2688E-08   9.8621E-09  9.9464E-06   1.4721E-10 -8.4779E-14
   344      3.5087E-07      3.4398E-05 -3.3349E-08   1.0061E-08  1.0046E-05   1.5018E-10 -8.7361E-14
   345      3.5440E-07      3.4744E-05 -3.4022E-08   1.0265E-08  1.0147E-05   1.5322E-10 -9.0022E-14
   346      3.5796E-07      3.5093E-05 -3.4710E-08   1.0472E-08  1.0249E-05   1.5631E-10 -9.2763E-14
   347      3.6156E-07      3.5446E-05 -3.5411E-08   1.0683E-08  1.0352E-05   1.5947E-10 -9.5588E-14
   348      3.6519E-07      3.5802E-05 -3.6126E-08   1.0899E-08  1.0456E-05   1.6269E-10 -9.8499E-14
   349      3.6886E-07      3.6162E-05 -3.6856E-08   1.1119E-08  1.0561E-05   1.6598E-10 -1.0150E-13
   350      3.7257E-07      3.6525E-05 -3.7601E-08   1.1344E-08  1.0668E-05   1.6933E-10 -1.0459E-13
   351      3.7631E-07      3.6893E-05 -3.8360E-08   1.1573E-08  1.0775E-05   1.7275E-10 -1.0778E-13
   352      3.8009E-07      3.7263E-05 -3.9135E-08   1.1807E-08  1.0883E-05   1.7624E-10 -1.1106E-13
   353      3.8391E-07      3.7638E-05 -3.9926E-08   1.2046E-08  1.0993E-05   1.7980E-10 -1.1444E-13
   354      3.8777E-07      3.8016E-05 -4.0732E-08   1.2289E-08  1.1103E-05   1.8343E-10 -1.1792E-13
   355      3.9167E-07      3.8398E-05 -4.1555E-08   1.2537E-08  1.1215E-05   1.8714E-10 -1.2152E-13
   356      3.9561E-07      3.8784E-05 -4.2395E-08   1.2790E-08  1.1327E-05   1.9092E-10 -1.2522E-13
   357      3.9958E-07      3.9174E-05 -4.3251E-08   1.3049E-08  1.1441E-05   1.9477E-10 -1.2903E-13
   358      4.0360E-07      3.9568E-05 -4.4125E-08   1.3312E-08  1.1556E-05   1.9871E-10 -1.3296E-13
   359      4.0765E-07      3.9965E-05 -4.5016E-08   1.3581E-08  1.1672E-05   2.0272E-10 -1.3701E-13
   360      4.1175E-07      4.0367E-05 -4.5925E-08   1.3856E-08  1.1790E-05   2.0682E-10 -1.4118E-13
   361      4.1589E-07      4.0773E-05 -4.6853E-08   1.4136E-08  1.1908E-05   2.1100E-10 -1.4548E-13
   362      4.2007E-07      4.1182E-05 -4.7800E-08   1.4421E-08  1.2028E-05   2.1526E-10 -1.4991E-13
   363      4.2429E-07      4.1596E-05 -4.8765E-08   1.4712E-08  1.2149E-05   2.1961E-10 -1.5448E-13
   364      4.2855E-07      4.2014E-05 -4.9750E-08   1.5010E-08  1.2271E-05   2.2404E-10 -1.5918E-13
   365      4.3286E-07      4.2436E-05 -5.0755E-08   1.5313E-08  1.2394E-05   2.2857E-10 -1.6403E-13
   366      4.3721E-07      4.2863E-05 -5.1781E-08   1.5622E-08  1.2519E-05   2.3319E-10 -1.6902E-13
   367      4.4161E-07      4.3294E-05 -5.2827E-08   1.5938E-08  1.2644E-05   2.3790E-10 -1.7417E-13
   368      4.4604E-07      4.3729E-05 -5.3894E-08   1.6260E-08  1.2771E-05   2.4270E-10 -1.7948E-13
   369      4.5053E-07      4.4168E-05 -5.4983E-08   1.6588E-08  1.2900E-05   2.4761E-10 -1.8494E-13
   370      4.5506E-07      4.4612E-05 -5.6093E-08   1.6923E-08  1.3029E-05   2.5261E-10 -1.9057E-13
   371      4.5963E-07      4.5061E-05 -5.7227E-08   1.7265E-08  1.3160E-05   2.5771E-10 -1.9638E-13
   372      4.6425E-07      4.5513E-05 -5.8383E-08   1.7614E-08  1.3293E-05   2.6292E-10 -2.0236E-13
   373      4.6891E-07      4.5971E-05 -5.9562E-08   1.7970E-08  1.3426E-05   2.6823E-10 -2.0852E-13
   374      4.7363E-07      4.6433E-05 -6.0765E-08   1.8333E-08  1.3561E-05   2.7365E-10 -2.1487E-13
   375      4.7839E-07      4.6900E-05 -6.1993E-08   1.8703E-08  1.3697E-05   2.7918E-10 -2.2142E-13
   376      4.8319E-07      4.7371E-05 -6.3245E-08   1.9081E-08  1.3835E-05   2.8482E-10 -2.2816E-13
   377      4.8805E-07      4.7847E-05 -6.4523E-08   1.9466E-08  1.3974E-05   2.9057E-10 -2.3511E-13
   378      4.9296E-07      4.8328E-05 -6.5826E-08   1.9860E-08  1.4115E-05   2.9644E-10 -2.4227E-13
   379      4.9791E-07      4.8814E-05 -6.7156E-08   2.0261E-08  1.4256E-05   3.0243E-10 -2.4965E-13
   380      5.0291E-07      4.9304E-05 -6.8512E-08   2.0670E-08  1.4400E-05   3.0854E-10 -2.5725E-13
   381      5.0797E-07      4.9800E-05 -6.9897E-08   2.1088E-08  1.4544E-05   3.1477E-10 -2.6508E-13
   382      5.1307E-07      5.0300E-05 -7.1308E-08   2.1514E-08  1.4691E-05   3.2113E-10 -2.7316E-13
   383      5.1823E-07      5.0806E-05 -7.2749E-08   2.1948E-08  1.4838E-05   3.2762E-10 -2.8147E-13
   384      5.2344E-07      5.1316E-05 -7.4219E-08   2.2392E-08  1.4987E-05   3.3423E-10 -2.9005E-13
   385      5.2870E-07      5.1832E-05 -7.5718E-08   2.2844E-08  1.5138E-05   3.4099E-10 -2.9888E-13
   386      5.3401E-07      5.2353E-05 -7.7248E-08   2.3306E-08  1.5290E-05   3.4788E-10 -3.0798E-13
   387      5.3938E-07      5.2879E-05 -7.8808E-08   2.3776E-08  1.5444E-05   3.5490E-10 -3.1736E-13
   388      5.4480E-07      5.3410E-05 -8.0400E-08   2.4257E-08  1.5599E-05   3.6207E-10 -3.2703E-13
   389      5.5028E-07      5.3947E-05 -8.2024E-08   2.4747E-08  1.5756E-05   3.6939E-10 -3.3699E-13
   390      5.5581E-07      5.4489E-05 -8.3681E-08   2.5247E-08  1.5914E-05   3.7685E-10 -3.4725E-13
   391      5.6139E-07      5.5037E-05 -8.5372E-08   2.5757E-08  1.6074E-05   3.8446E-10 -3.5782E-13
   392      5.6703E-07      5.5590E-05 -8.7096E-08   2.6277E-08  1.6236E-05   3.9223E-10 -3.6872E-13
   393      5.7273E-07      5.6149E-05 -8.8856E-08   2.6808E-08  1.6399E-05   4.0015E-10 -3.7995E-13
   394      5.7849E-07      5.6713E-05 -9.0651E-08   2.7349E-08  1.6564E-05   4.0824E-10 -3.9152E-13
   395      5.8430E-07      5.7283E-05 -9.2482E-08   2.7902E-08  1.6730E-05   4.1648E-10 -4.0345E-13
   396      5.9017E-07      5.7859E-05 -9.4350E-08   2.8465E-08  1.6898E-05   4.2490E-10 -4.1573E-13
   397      5.9611E-07      5.8440E-05 -9.6256E-08   2.9040E-08  1.7068E-05   4.3348E-10 -4.2839E-13
   398      6.0210E-07      5.9028E-05 -9.8201E-08   2.9627E-08  1.7240E-05   4.4224E-10 -4.4144E-13
   399      6.0815E-07      5.9621E-05 -1.0018E-07   3.0226E-08  1.7413E-05   4.5117E-10 -4.5488E-13
   400      6.1426E-07      6.0220E-05 -1.0221E-07   3.0836E-08  1.7588E-05   4.6028E-10 -4.6874E-13
   401      6.2043E-07      6.0825E-05 -1.0427E-07   3.1459E-08  1.7765E-05   4.6958E-10 -4.8301E-13
   402      6.2667E-07      6.1437E-05 -1.0638E-07   3.2095E-08  1.7943E-05   4.7907E-10 -4.9772E-13
   403      6.3297E-07      6.2054E-05 -1.0853E-07   3.2743E-08  1.8124E-05   4.8875E-10 -5.1288E-13
   404      6.3933E-07      6.2678E-05 -1.1072E-07   3.3404E-08  1.8306E-05   4.9862E-10 -5.2850E-13
   405      6.4575E-07      6.3308E-05 -1.1296E-07   3.4079E-08  1.8490E-05   5.0869E-10 -5.4459E-13
   406      6.5224E-07      6.3944E-05 -1.1524E-07   3.4768E-08  1.8675E-05   5.1897E-10 -5.6118E-13
   407      6.5880E-07      6.4586E-05 -1.1757E-07   3.5470E-08  1.8863E-05   5.2945E-10 -5.7827E-13
   408      6.6542E-07      6.5236E-05 -1.1994E-07   3.6187E-08  1.9053E-05   5.4015E-10 -5.9588E-13
   409      6.7211E-07      6.5891E-05 -1.2237E-07   3.6918E-08  1.9244E-05   5.5106E-10 -6.1403E-13
   410      6.7886E-07      6.6553E-05 -1.2484E-07   3.7663E-08  1.9438E-05   5.6219E-10 -6.3273E-13
   411      6.8569E-07      6.7222E-05 -1.2736E-07   3.8424E-08  1.9633E-05   5.7355E-10 -6.5199E-13
   412      6.9258E-07      6.7898E-05 -1.2993E-07   3.9200E-08  1.9830E-05   5.8513E-10 -6.7185E-13
   413      6.9954E-07      6.8580E-05 -1.3256E-07   3.9992E-08  2.0030E-05   5.9696E-10 -6.9231E-13
   414      7.0657E-07      6.9269E-05 -1.3523E-07   4.0800E-08  2.0231E-05   6.0901E-10 -7.1339E-13
   415      7.1367E-07      6.9966E-05 -1.3797E-07   4.1624E-08  2.0434E-05   6.2132E-10 -7.3512E-13
   416      7.2084E-07      7.0669E-05 -1.4075E-07   4.2465E-08  2.0640E-05   6.3387E-10 -7.5751E-13
   417      7.2809E-07      7.1379E-05 -1.4360E-07   4.3323E-08  2.0847E-05   6.4667E-10 -7.8058E-13
   418      7.3540E-07      7.2096E-05 -1.4650E-07   4.4198E-08  2.1056E-05   6.5974E-10 -8.0435E-13
   419      7.4279E-07      7.2821E-05 -1.4946E-07   4.5091E-08  2.1268E-05   6.7306E-10 -8.2885E-13
   420      7.5026E-07      7.3553E-05 -1.5248E-07   4.6002E-08  2.1482E-05   6.8666E-10 -8.5409E-13
   421      7.5780E-07      7.4292E-05 -1.5556E-07   4.6931E-08  2.1698E-05   7.0053E-10 -8.8010E-13
   422      7.6542E-07      7.5039E-05 -1.5870E-07   4.7879E-08  2.1916E-05   7.1468E-10 -9.0690E-13
   423      7.7311E-07      7.5793E-05 -1.6190E-07   4.8846E-08  2.2136E-05   7.2912E-10 -9.3452E-13
   424      7.8088E-07      7.6555E-05 -1.6517E-07   4.9833E-08  2.2359E-05   7.4385E-10 -9.6298E-13
   425      7.8873E-07      7.7324E-05 -1.6851E-07   5.0840E-08  2.2583E-05   7.5888E-10 -9.9231E-13
   426      7.9665E-07      7.8101E-05 -1.7192E-07   5.1867E-08  2.2810E-05   7.7421E-10 -1.0225E-12
   427      8.0466E-07      7.8886E-05 -1.7539E-07   5.2915E-08  2.3039E-05   7.8985E-10 -1.0537E-12
   428      8.1275E-07      7.9679E-05 -1.7893E-07   5.3984E-08  2.3271E-05   8.0580E-10 -1.0858E-12
   429      8.2091E-07      8.0479E-05 -1.8255E-07   5.5074E-08  2.3505E-05   8.2208E-10 -1.1188E-12
   430      8.2916E-07      8.1288E-05 -1.8623E-07   5.6187E-08  2.3741E-05   8.3869E-10 -1.1529E-12
   431      8.3750E-07      8.2105E-05 -1.9000E-07   5.7322E-08  2.3980E-05   8.5563E-10 -1.1880E-12
   432      8.4591E-07      8.2930E-05 -1.9383E-07   5.8480E-08  2.4221E-05   8.7292E-10 -1.2242E-12
   433      8.5442E-07      8.3764E-05 -1.9775E-07   5.9661E-08  2.4464E-05   8.9055E-10 -1.2615E-12
   434      8.6300E-07      8.4606E-05 -2.0174E-07   6.0866E-08  2.4710E-05   9.0854E-10 -1.2999E-12
   435      8.7168E-07      8.5456E-05 -2.0582E-07   6.2096E-08  2.4958E-05   9.2689E-10 -1.3395E-12
   436      8.8044E-07      8.6315E-05 -2.0998E-07   6.3350E-08  2.5209E-05   9.4562E-10 -1.3803E-12
   437      8.8929E-07      8.7182E-05 -2.1422E-07   6.4630E-08  2.5462E-05   9.6472E-10 -1.4223E-12
   438      8.9822E-07      8.8058E-05 -2.1855E-07   6.5935E-08  2.5718E-05   9.8421E-10 -1.4656E-12
   439      9.0725E-07      8.8943E-05 -2.2296E-07   6.7267E-08  2.5977E-05   1.0041E-09 -1.5102E-12
   440      9.1637E-07      8.9837E-05 -2.2746E-07   6.8626E-08  2.6238E-05   1.0244E-09 -1.5562E-12
   441      9.2558E-07      9.0740E-05 -2.3206E-07   7.0012E-08  2.6502E-05   1.0451E-09 -1.6036E-12
   442      9.3488E-07      9.1652E-05 -2.3675E-07   7.1427E-08  2.6768E-05   1.0662E-09 -1.6525E-12
   443      9.4428E-07      9.2573E-05 -2.4153E-07   7.2870E-08  2.7037E-05   1.0877E-09 -1.7028E-12
   444      9.5377E-07      9.3504E-05 -2.4641E-07   7.4342E-08  2.7309E-05   1.1097E-09 -1.7546E-12
   445      9.6335E-07      9.4443E-05 -2.5139E-07   7.5843E-08  2.7583E-05   1.1321E-09 -1.8081E-12
   446      9.7303E-07      9.5392E-05 -2.5647E-07   7.7375E-08  2.7860E-05   1.1550E-09 -1.8631E-12
