#                             P           Q
#                R                 5s 
   409      1.5565E-06   1.1205E-05 -2.7480E-08
   410      1.5721E-06   1.1318E-05 -2.8035E-08
   411      1.5879E-06   1.1432E-05 -2.8601E-08
   412      1.6039E-06   1.1546E-05 -2.9179E-08
   413      1.6200E-06   1.1662E-05 -2.9769E-08
   414      1.6363E-06   1.1780E-05 -3.0370E-08
   415      1.6527E-06   1.1898E-05 -3.0983E-08
   416      1.6693E-06   1.2018E-05 -3.1609E-08
   417      1.6861E-06   1.2138E-05 -3.2248E-08
   418      1.7030E-06   1.2260E-05 -3.2899E-08
   419      1.7202E-06   1.2384E-05 -3.3563E-08
   420      1.7374E-06   1.2508E-05 -3.4241E-08
   421      1.7549E-06   1.2634E-05 -3.4933E-08
   422      1.7725E-06   1.2761E-05 -3.5639E-08
   423      1.7904E-06   1.2889E-05 -3.6358E-08
   424      1.8083E-06   1.3018E-05 -3.7093E-08
   425      1.8265E-06   1.3149E-05 -3.7842E-08
   426      1.8449E-06   1.3281E-05 -3.8606E-08
   427      1.8634E-06   1.3415E-05 -3.9386E-08
   428      1.8821E-06   1.3550E-05 -4.0182E-08
   429      1.9011E-06   1.3686E-05 -4.0993E-08
   430      1.9202E-06   1.3823E-05 -4.1821E-08
   431      1.9395E-06   1.3962E-05 -4.2666E-08
   432      1.9590E-06   1.4103E-05 -4.3528E-08
   433      1.9786E-06   1.4244E-05 -4.4407E-08
   434      1.9985E-06   1.4388E-05 -4.5304E-08
   435      2.0186E-06   1.4532E-05 -4.6219E-08
   436      2.0389E-06   1.4678E-05 -4.7152E-08
   437      2.0594E-06   1.4826E-05 -4.8104E-08
   438      2.0801E-06   1.4975E-05 -4.9076E-08
   439      2.1010E-06   1.5125E-05 -5.0067E-08
   440      2.1221E-06   1.5277E-05 -5.1078E-08
   441      2.1434E-06   1.5431E-05 -5.2110E-08
   442      2.1650E-06   1.5586E-05 -5.3163E-08
   443      2.1867E-06   1.5743E-05 -5.4236E-08
   444      2.2087E-06   1.5901E-05 -5.5332E-08
   445      2.2309E-06   1.6061E-05 -5.6449E-08
