#                            P           Q            P           Q            P           Q
#                R                5p-                      5p                       6s 
  1321      9.6494E-03  3.5336E-02  2.8452E-02   2.5582E-02 -2.6786E-03   4.6970E-02 -1.2371E-02
  1322      9.7464E-03  3.5848E-02  2.8600E-02   2.6015E-02 -2.7245E-03   4.7063E-02 -1.2429E-02
  1323      9.8443E-03  3.6367E-02  2.8747E-02   2.6456E-02 -2.7711E-03   4.7151E-02 -1.2487E-02
  1324      9.9432E-03  3.6893E-02  2.8894E-02   2.6903E-02 -2.8184E-03   4.7235E-02 -1.2545E-02
  1325      1.0043E-02  3.7426E-02  2.9040E-02   2.7356E-02 -2.8664E-03   4.7315E-02 -1.2602E-02
  1326      1.0144E-02  3.7967E-02  2.9185E-02   2.7817E-02 -2.9152E-03   4.7390E-02 -1.2659E-02
  1327      1.0246E-02  3.8514E-02  2.9330E-02   2.8284E-02 -2.9647E-03   4.7461E-02 -1.2716E-02
  1328      1.0349E-02  3.9069E-02  2.9475E-02   2.8759E-02 -3.0150E-03   4.7527E-02 -1.2772E-02
  1329      1.0453E-02  3.9631E-02  2.9619E-02   2.9240E-02 -3.0661E-03   4.7588E-02 -1.2828E-02
  1330      1.0558E-02  4.0201E-02  2.9762E-02   2.9729E-02 -3.1179E-03   4.7645E-02 -1.2883E-02
  1331      1.0664E-02  4.0778E-02  2.9904E-02   3.0225E-02 -3.1705E-03   4.7696E-02 -1.2938E-02
  1332      1.0771E-02  4.1363E-02  3.0046E-02   3.0728E-02 -3.2240E-03   4.7742E-02 -1.2993E-02
  1333      1.0880E-02  4.1955E-02  3.0187E-02   3.1239E-02 -3.2782E-03   4.7784E-02 -1.3047E-02
  1334      1.0989E-02  4.2555E-02  3.0327E-02   3.1757E-02 -3.3332E-03   4.7820E-02 -1.3100E-02
  1335      1.1099E-02  4.3163E-02  3.0466E-02   3.2282E-02 -3.3891E-03   4.7850E-02 -1.3153E-02
  1336      1.1211E-02  4.3778E-02  3.0605E-02   3.2816E-02 -3.4458E-03   4.7875E-02 -1.3205E-02
  1337      1.1324E-02  4.4402E-02  3.0742E-02   3.3357E-02 -3.5034E-03   4.7894E-02 -1.3257E-02
  1338      1.1437E-02  4.5033E-02  3.0879E-02   3.3906E-02 -3.5618E-03   4.7908E-02 -1.3309E-02
  1339      1.1552E-02  4.5673E-02  3.1014E-02   3.4462E-02 -3.6211E-03   4.7916E-02 -1.3360E-02
  1340      1.1669E-02  4.6320E-02  3.1149E-02   3.5027E-02 -3.6812E-03   4.7918E-02 -1.3410E-02
  1341      1.1786E-02  4.6976E-02  3.1283E-02   3.5600E-02 -3.7422E-03   4.7914E-02 -1.3459E-02
  1342      1.1904E-02  4.7640E-02  3.1415E-02   3.6180E-02 -3.8042E-03   4.7904E-02 -1.3508E-02
  1343      1.2024E-02  4.8312E-02  3.1547E-02   3.6769E-02 -3.8670E-03   4.7887E-02 -1.3557E-02
  1344      1.2145E-02  4.8993E-02  3.1677E-02   3.7367E-02 -3.9307E-03   4.7864E-02 -1.3604E-02
  1345      1.2267E-02  4.9682E-02  3.1806E-02   3.7972E-02 -3.9954E-03   4.7835E-02 -1.3651E-02
  1346      1.2390E-02  5.0380E-02  3.1934E-02   3.8586E-02 -4.0610E-03   4.7798E-02 -1.3697E-02
  1347      1.2515E-02  5.1086E-02  3.2060E-02   3.9209E-02 -4.1275E-03   4.7756E-02 -1.3743E-02
  1348      1.2640E-02  5.1801E-02  3.2185E-02   3.9840E-02 -4.1950E-03   4.7706E-02 -1.3788E-02
  1349      1.2767E-02  5.2524E-02  3.2309E-02   4.0480E-02 -4.2635E-03   4.7649E-02 -1.3832E-02
  1350      1.2896E-02  5.3256E-02  3.2431E-02   4.1128E-02 -4.3329E-03   4.7585E-02 -1.3875E-02
  1351      1.3025E-02  5.3997E-02  3.2552E-02   4.1785E-02 -4.4033E-03   4.7514E-02 -1.3917E-02
  1352      1.3156E-02  5.4747E-02  3.2672E-02   4.2452E-02 -4.4747E-03   4.7436E-02 -1.3959E-02
  1353      1.3288E-02  5.5505E-02  3.2790E-02   4.3127E-02 -4.5471E-03   4.7350E-02 -1.4000E-02
  1354      1.3422E-02  5.6273E-02  3.2906E-02   4.3811E-02 -4.6205E-03   4.7257E-02 -1.4040E-02
  1355      1.3557E-02  5.7049E-02  3.3021E-02   4.4504E-02 -4.6949E-03   4.7156E-02 -1.4079E-02
  1356      1.3693E-02  5.7835E-02  3.3134E-02   4.5206E-02 -4.7704E-03   4.7047E-02 -1.4117E-02
  1357      1.3831E-02  5.8629E-02  3.3245E-02   4.5918E-02 -4.8469E-03   4.6930E-02 -1.4154E-02
  1358      1.3970E-02  5.9433E-02  3.3355E-02   4.6639E-02 -4.9244E-03   4.6805E-02 -1.4190E-02
  1359      1.4110E-02  6.0246E-02  3.3463E-02   4.7369E-02 -5.0030E-03   4.6672E-02 -1.4225E-02
  1360      1.4252E-02  6.1068E-02  3.3569E-02   4.8109E-02 -5.0827E-03   4.6531E-02 -1.4260E-02
  1361      1.4395E-02  6.1899E-02  3.3673E-02   4.8858E-02 -5.1634E-03   4.6381E-02 -1.4293E-02
  1362      1.4540E-02  6.2740E-02  3.3775E-02   4.9616E-02 -5.2452E-03   4.6222E-02 -1.4325E-02
  1363      1.4686E-02  6.3590E-02  3.3875E-02   5.0385E-02 -5.3281E-03   4.6055E-02 -1.4356E-02
  1364      1.4834E-02  6.4449E-02  3.3973E-02   5.1162E-02 -5.4121E-03   4.5879E-02 -1.4386E-02
  1365      1.4983E-02  6.5318E-02  3.4069E-02   5.1950E-02 -5.4973E-03   4.5695E-02 -1.4415E-02
  1366      1.5133E-02  6.6196E-02  3.4162E-02   5.2747E-02 -5.5835E-03   4.5501E-02 -1.4443E-02
  1367      1.5285E-02  6.7083E-02  3.4254E-02   5.3555E-02 -5.6709E-03   4.5298E-02 -1.4470E-02
  1368      1.5439E-02  6.7980E-02  3.4343E-02   5.4372E-02 -5.7594E-03   4.5085E-02 -1.4495E-02
  1369      1.5594E-02  6.8886E-02  3.4430E-02   5.5199E-02 -5.8491E-03   4.4864E-02 -1.4520E-02
  1370      1.5751E-02  6.9802E-02  3.4515E-02   5.6036E-02 -5.9399E-03   4.4632E-02 -1.4543E-02
  1371      1.5909E-02  7.0728E-02  3.4597E-02   5.6883E-02 -6.0318E-03   4.4392E-02 -1.4565E-02
  1372      1.6069E-02  7.1662E-02  3.4677E-02   5.7740E-02 -6.1250E-03   4.4141E-02 -1.4585E-02
  1373      1.6231E-02  7.2607E-02  3.4754E-02   5.8607E-02 -6.2193E-03   4.3880E-02 -1.4605E-02
  1374      1.6394E-02  7.3561E-02  3.4829E-02   5.9484E-02 -6.3148E-03   4.3610E-02 -1.4623E-02
  1375      1.6558E-02  7.4524E-02  3.4901E-02   6.0371E-02 -6.4115E-03   4.3329E-02 -1.4639E-02
  1376      1.6725E-02  7.5497E-02  3.4970E-02   6.1269E-02 -6.5093E-03   4.3038E-02 -1.4655E-02
  1377      1.6893E-02  7.6480E-02  3.5037E-02   6.2176E-02 -6.6084E-03   4.2737E-02 -1.4668E-02
  1378      1.7063E-02  7.7472E-02  3.5101E-02   6.3094E-02 -6.7087E-03   4.2425E-02 -1.4681E-02
  1379      1.7234E-02  7.8473E-02  3.5162E-02   6.4023E-02 -6.8103E-03   4.2103E-02 -1.4692E-02
  1380      1.7407E-02  7.9484E-02  3.5220E-02   6.4961E-02 -6.9130E-03   4.1770E-02 -1.4702E-02
  1381      1.7582E-02  8.0504E-02  3.5275E-02   6.5910E-02 -7.0170E-03   4.1426E-02 -1.4710E-02
  1382      1.7759E-02  8.1534E-02  3.5328E-02   6.6869E-02 -7.1222E-03   4.1071E-02 -1.4717E-02
  1383      1.7937E-02  8.2573E-02  3.5377E-02   6.7838E-02 -7.2286E-03   4.0705E-02 -1.4722E-02
  1384      1.8118E-02  8.3622E-02  3.5423E-02   6.8818E-02 -7.3363E-03   4.0329E-02 -1.4725E-02
  1385      1.8300E-02  8.4680E-02  3.5466E-02   6.9808E-02 -7.4453E-03   3.9940E-02 -1.4727E-02
  1386      1.8484E-02  8.5747E-02  3.5505E-02   7.0808E-02 -7.5555E-03   3.9541E-02 -1.4728E-02
  1387      1.8670E-02  8.6823E-02  3.5541E-02   7.1818E-02 -7.6670E-03   3.9130E-02 -1.4726E-02
  1388      1.8857E-02  8.7908E-02  3.5574E-02   7.2839E-02 -7.7797E-03   3.8708E-02 -1.4723E-02
  1389      1.9047E-02  8.9003E-02  3.5604E-02   7.3870E-02 -7.8937E-03   3.8273E-02 -1.4719E-02
  1390      1.9238E-02  9.0107E-02  3.5630E-02   7.4911E-02 -8.0090E-03   3.7828E-02 -1.4713E-02
  1391      1.9431E-02  9.1219E-02  3.5652E-02   7.5963E-02 -8.1255E-03   3.7370E-02 -1.4705E-02
  1392      1.9627E-02  9.2340E-02  3.5671E-02   7.7024E-02 -8.2434E-03   3.6900E-02 -1.4695E-02
  1393      1.9824E-02  9.3471E-02  3.5687E-02   7.8096E-02 -8.3625E-03   3.6419E-02 -1.4683E-02
  1394      2.0023E-02  9.4609E-02  3.5698E-02   7.9178E-02 -8.4828E-03   3.5925E-02 -1.4670E-02
  1395      2.0224E-02  9.5757E-02  3.5706E-02   8.0270E-02 -8.6045E-03   3.5420E-02 -1.4655E-02
  1396      2.0428E-02  9.6913E-02  3.5710E-02   8.1372E-02 -8.7275E-03   3.4902E-02 -1.4638E-02
  1397      2.0633E-02  9.8077E-02  3.5710E-02   8.2483E-02 -8.8517E-03   3.4371E-02 -1.4619E-02
  1398      2.0840E-02  9.9250E-02  3.5707E-02   8.3605E-02 -8.9772E-03   3.3828E-02 -1.4598E-02
  1399      2.1050E-02  1.0043E-01  3.5699E-02   8.4736E-02 -9.1040E-03   3.3273E-02 -1.4576E-02
  1400      2.1261E-02  1.0162E-01  3.5687E-02   8.5877E-02 -9.2321E-03   3.2706E-02 -1.4551E-02
  1401      2.1475E-02  1.0282E-01  3.5671E-02   8.7028E-02 -9.3615E-03   3.2125E-02 -1.4524E-02
  1402      2.1691E-02  1.0402E-01  3.5651E-02   8.8188E-02 -9.4921E-03   3.1532E-02 -1.4496E-02
  1403      2.1909E-02  1.0523E-01  3.5627E-02   8.9357E-02 -9.6240E-03   3.0927E-02 -1.4465E-02
  1404      2.2129E-02  1.0645E-01  3.5598E-02   9.0536E-02 -9.7572E-03   3.0309E-02 -1.4433E-02
  1405      2.2351E-02  1.0768E-01  3.5565E-02   9.1724E-02 -9.8917E-03   2.9677E-02 -1.4398E-02
  1406      2.2576E-02  1.0891E-01  3.5528E-02   9.2921E-02 -1.0027E-02   2.9034E-02 -1.4361E-02
  1407      2.2803E-02  1.1015E-01  3.5486E-02   9.4127E-02 -1.0164E-02   2.8377E-02 -1.4323E-02
  1408      2.3032E-02  1.1140E-01  3.5440E-02   9.5342E-02 -1.0303E-02   2.7707E-02 -1.4282E-02
  1409      2.3264E-02  1.1265E-01  3.5389E-02   9.6565E-02 -1.0442E-02   2.7024E-02 -1.4238E-02
  1410      2.3497E-02  1.1391E-01  3.5334E-02   9.7797E-02 -1.0583E-02   2.6329E-02 -1.4193E-02
  1411      2.3734E-02  1.1518E-01  3.5273E-02   9.9037E-02 -1.0725E-02   2.5620E-02 -1.4146E-02
  1412      2.3972E-02  1.1645E-01  3.5209E-02   1.0029E-01 -1.0868E-02   2.4899E-02 -1.4096E-02
  1413      2.4213E-02  1.1773E-01  3.5139E-02   1.0154E-01 -1.1013E-02   2.4165E-02 -1.4044E-02
  1414      2.4456E-02  1.1901E-01  3.5064E-02   1.0281E-01 -1.1158E-02   2.3417E-02 -1.3990E-02
  1415      2.4702E-02  1.2030E-01  3.4985E-02   1.0408E-01 -1.1305E-02   2.2657E-02 -1.3934E-02
  1416      2.4950E-02  1.2159E-01  3.4901E-02   1.0536E-01 -1.1453E-02   2.1884E-02 -1.3875E-02
  1417      2.5201E-02  1.2289E-01  3.4811E-02   1.0664E-01 -1.1602E-02   2.1098E-02 -1.3814E-02
  1418      2.5455E-02  1.2419E-01  3.4717E-02   1.0794E-01 -1.1753E-02   2.0298E-02 -1.3751E-02
  1419      2.5710E-02  1.2550E-01  3.4617E-02   1.0924E-01 -1.1904E-02   1.9486E-02 -1.3686E-02
  1420      2.5969E-02  1.2680E-01  3.4513E-02   1.1054E-01 -1.2057E-02   1.8662E-02 -1.3618E-02
  1421      2.6230E-02  1.2812E-01  3.4403E-02   1.1186E-01 -1.2211E-02   1.7824E-02 -1.3548E-02
  1422      2.6493E-02  1.2943E-01  3.4288E-02   1.1317E-01 -1.2366E-02   1.6974E-02 -1.3475E-02
  1423      2.6760E-02  1.3075E-01  3.4168E-02   1.1450E-01 -1.2522E-02   1.6111E-02 -1.3400E-02
  1424      2.7029E-02  1.3207E-01  3.4042E-02   1.1583E-01 -1.2679E-02   1.5235E-02 -1.3322E-02
  1425      2.7300E-02  1.3339E-01  3.3911E-02   1.1716E-01 -1.2837E-02   1.4347E-02 -1.3243E-02
  1426      2.7575E-02  1.3472E-01  3.3774E-02   1.1850E-01 -1.2996E-02   1.3447E-02 -1.3160E-02
  1427      2.7852E-02  1.3604E-01  3.3632E-02   1.1985E-01 -1.3156E-02   1.2534E-02 -1.3076E-02
  1428      2.8132E-02  1.3736E-01  3.3485E-02   1.2120E-01 -1.3318E-02   1.1609E-02 -1.2988E-02
  1429      2.8414E-02  1.3869E-01  3.3332E-02   1.2255E-01 -1.3480E-02   1.0672E-02 -1.2899E-02
  1430      2.8700E-02  1.4002E-01  3.3173E-02   1.2390E-01 -1.3643E-02   9.7223E-03 -1.2807E-02
  1431      2.8988E-02  1.4134E-01  3.3009E-02   1.2526E-01 -1.3807E-02   8.7612E-03 -1.2712E-02
  1432      2.9280E-02  1.4266E-01  3.2839E-02   1.2662E-01 -1.3972E-02   7.7883E-03 -1.2615E-02
  1433      2.9574E-02  1.4399E-01  3.2663E-02   1.2798E-01 -1.4138E-02   6.8037E-03 -1.2515E-02
  1434      2.9871E-02  1.4531E-01  3.2482E-02   1.2935E-01 -1.4304E-02   5.8078E-03 -1.2413E-02
  1435      3.0171E-02  1.4663E-01  3.2295E-02   1.3072E-01 -1.4472E-02   4.8005E-03 -1.2309E-02
  1436      3.0475E-02  1.4794E-01  3.2102E-02   1.3208E-01 -1.4640E-02   3.7821E-03 -1.2201E-02
  1437      3.0781E-02  1.4925E-01  3.1903E-02   1.3345E-01 -1.4809E-02   2.7528E-03 -1.2092E-02
  1438      3.1090E-02  1.5056E-01  3.1698E-02   1.3482E-01 -1.4979E-02   1.7128E-03 -1.1980E-02
  1439      3.1403E-02  1.5186E-01  3.1488E-02   1.3619E-01 -1.5150E-02   6.6217E-04 -1.1865E-02
  1440      3.1718E-02  1.5316E-01  3.1271E-02   1.3755E-01 -1.5321E-02  -3.9875E-04 -1.1748E-02
  1441      3.2037E-02  1.5445E-01  3.1049E-02   1.3892E-01 -1.5492E-02  -1.4698E-03 -1.1628E-02
  1442      3.2359E-02  1.5574E-01  3.0820E-02   1.4028E-01 -1.5665E-02  -2.5507E-03 -1.1506E-02
  1443      3.2684E-02  1.5701E-01  3.0586E-02   1.4164E-01 -1.5838E-02  -3.6411E-03 -1.1381E-02
  1444      3.3013E-02  1.5829E-01  3.0346E-02   1.4300E-01 -1.6011E-02  -4.7410E-03 -1.1253E-02
  1445      3.3345E-02  1.5955E-01  3.0100E-02   1.4435E-01 -1.6185E-02  -5.8499E-03 -1.1124E-02
  1446      3.3680E-02  1.6080E-01  2.9847E-02   1.4570E-01 -1.6360E-02  -6.9677E-03 -1.0991E-02
  1447      3.4018E-02  1.6205E-01  2.9589E-02   1.4705E-01 -1.6534E-02  -8.0939E-03 -1.0856E-02
  1448      3.4360E-02  1.6328E-01  2.9325E-02   1.4839E-01 -1.6709E-02  -9.2284E-03 -1.0719E-02
  1449      3.4705E-02  1.6450E-01  2.9054E-02   1.4972E-01 -1.6885E-02  -1.0371E-02 -1.0579E-02
  1450      3.5054E-02  1.6571E-01  2.8778E-02   1.5105E-01 -1.7060E-02  -1.1521E-02 -1.0437E-02
  1451      3.5406E-02  1.6691E-01  2.8495E-02   1.5237E-01 -1.7236E-02  -1.2678E-02 -1.0292E-02
  1452      3.5762E-02  1.6810E-01  2.8207E-02   1.5368E-01 -1.7412E-02  -1.3842E-02 -1.0145E-02
  1453      3.6122E-02  1.6927E-01  2.7912E-02   1.5499E-01 -1.7588E-02  -1.5012E-02 -9.9952E-03
  1454      3.6485E-02  1.7043E-01  2.7612E-02   1.5628E-01 -1.7765E-02  -1.6189E-02 -9.8431E-03
  1455      3.6851E-02  1.7157E-01  2.7305E-02   1.5756E-01 -1.7941E-02  -1.7371E-02 -9.6886E-03
  1456      3.7222E-02  1.7270E-01  2.6993E-02   1.5884E-01 -1.8117E-02  -1.8559E-02 -9.5317E-03
  1457      3.7596E-02  1.7381E-01  2.6674E-02   1.6010E-01 -1.8293E-02  -1.9752E-02 -9.3725E-03
  1458      3.7974E-02  1.7490E-01  2.6350E-02   1.6135E-01 -1.8469E-02  -2.0949E-02 -9.2109E-03
  1459      3.8355E-02  1.7597E-01  2.6019E-02   1.6258E-01 -1.8645E-02  -2.2150E-02 -9.0469E-03
  1460      3.8741E-02  1.7702E-01  2.5683E-02   1.6380E-01 -1.8820E-02  -2.3355E-02 -8.8807E-03
  1461      3.9130E-02  1.7805E-01  2.5341E-02   1.6501E-01 -1.8995E-02  -2.4562E-02 -8.7123E-03
  1462      3.9523E-02  1.7907E-01  2.4993E-02   1.6620E-01 -1.9170E-02  -2.5773E-02 -8.5415E-03
  1463      3.9921E-02  1.8005E-01  2.4639E-02   1.6738E-01 -1.9344E-02  -2.6985E-02 -8.3686E-03
  1464      4.0322E-02  1.8102E-01  2.4279E-02   1.6854E-01 -1.9517E-02  -2.8200E-02 -8.1935E-03
  1465      4.0727E-02  1.8196E-01  2.3913E-02   1.6967E-01 -1.9690E-02  -2.9415E-02 -8.0162E-03
  1466      4.1136E-02  1.8288E-01  2.3542E-02   1.7079E-01 -1.9862E-02  -3.0631E-02 -7.8368E-03
  1467      4.1550E-02  1.8377E-01  2.3165E-02   1.7190E-01 -2.0034E-02  -3.1846E-02 -7.6554E-03
  1468      4.1967E-02  1.8463E-01  2.2783E-02   1.7297E-01 -2.0205E-02  -3.3062E-02 -7.4719E-03
  1469      4.2389E-02  1.8547E-01  2.2395E-02   1.7403E-01 -2.0375E-02  -3.4276E-02 -7.2863E-03
  1470      4.2815E-02  1.8627E-01  2.2001E-02   1.7507E-01 -2.0543E-02  -3.5488E-02 -7.0989E-03
  1471      4.3245E-02  1.8705E-01  2.1602E-02   1.7608E-01 -2.0711E-02  -3.6698E-02 -6.9094E-03
  1472      4.3680E-02  1.8779E-01  2.1198E-02   1.7706E-01 -2.0878E-02  -3.7905E-02 -6.7182E-03
  1473      4.4119E-02  1.8851E-01  2.0788E-02   1.7802E-01 -2.1043E-02  -3.9109E-02 -6.5250E-03
  1474      4.4563E-02  1.8918E-01  2.0373E-02   1.7896E-01 -2.1208E-02  -4.0308E-02 -6.3301E-03
  1475      4.5010E-02  1.8983E-01  1.9953E-02   1.7986E-01 -2.1371E-02  -4.1503E-02 -6.1335E-03
  1476      4.5463E-02  1.9044E-01  1.9527E-02   1.8074E-01 -2.1532E-02  -4.2691E-02 -5.9352E-03
  1477      4.5920E-02  1.9101E-01  1.9097E-02   1.8159E-01 -2.1692E-02  -4.3874E-02 -5.7352E-03
  1478      4.6381E-02  1.9155E-01  1.8662E-02   1.8240E-01 -2.1850E-02  -4.5049E-02 -5.5337E-03
  1479      4.6847E-02  1.9205E-01  1.8222E-02   1.8318E-01 -2.2007E-02  -4.6217E-02 -5.3306E-03
  1480      4.7318E-02  1.9251E-01  1.7777E-02   1.8393E-01 -2.2161E-02  -4.7377E-02 -5.1261E-03
  1481      4.7794E-02  1.9292E-01  1.7327E-02   1.8465E-01 -2.2314E-02  -4.8527E-02 -4.9201E-03
  1482      4.8274E-02  1.9330E-01  1.6873E-02   1.8533E-01 -2.2465E-02  -4.9668E-02 -4.7129E-03
  1483      4.8759E-02  1.9363E-01  1.6415E-02   1.8597E-01 -2.2614E-02  -5.0798E-02 -4.5043E-03
  1484      4.9249E-02  1.9392E-01  1.5952E-02   1.8658E-01 -2.2761E-02  -5.1917E-02 -4.2945E-03
  1485      4.9744E-02  1.9416E-01  1.5485E-02   1.8715E-01 -2.2905E-02  -5.3023E-02 -4.0836E-03
  1486      5.0244E-02  1.9435E-01  1.5014E-02   1.8767E-01 -2.3047E-02  -5.4116E-02 -3.8716E-03
  1487      5.0749E-02  1.9450E-01  1.4539E-02   1.8816E-01 -2.3187E-02  -5.5196E-02 -3.6586E-03
  1488      5.1259E-02  1.9460E-01  1.4060E-02   1.8860E-01 -2.3324E-02  -5.6261E-02 -3.4446E-03
  1489      5.1774E-02  1.9465E-01  1.3577E-02   1.8900E-01 -2.3458E-02  -5.7311E-02 -3.2298E-03
  1490      5.2295E-02  1.9465E-01  1.3091E-02   1.8935E-01 -2.3590E-02  -5.8344E-02 -3.0142E-03
  1491      5.2820E-02  1.9459E-01  1.2601E-02   1.8966E-01 -2.3719E-02  -5.9360E-02 -2.7978E-03
  1492      5.3351E-02  1.9448E-01  1.2108E-02   1.8992E-01 -2.3844E-02  -6.0359E-02 -2.5809E-03
  1493      5.3887E-02  1.9432E-01  1.1612E-02   1.9014E-01 -2.3967E-02  -6.1338E-02 -2.3634E-03
  1494      5.4429E-02  1.9410E-01  1.1113E-02   1.9030E-01 -2.4087E-02  -6.2298E-02 -2.1454E-03
  1495      5.4976E-02  1.9382E-01  1.0611E-02   1.9041E-01 -2.4203E-02  -6.3237E-02 -1.9270E-03
  1496      5.5528E-02  1.9348E-01  1.0106E-02   1.9047E-01 -2.4316E-02  -6.4155E-02 -1.7083E-03
  1497      5.6086E-02  1.9309E-01  9.5984E-03   1.9048E-01 -2.4426E-02  -6.5051E-02 -1.4894E-03
  1498      5.6650E-02  1.9263E-01  9.0887E-03   1.9043E-01 -2.4532E-02  -6.5923E-02 -1.2704E-03
  1499      5.7219E-02  1.9211E-01  8.5767E-03   1.9032E-01 -2.4634E-02  -6.6771E-02 -1.0513E-03
  1500      5.7794E-02  1.9153E-01  8.0627E-03   1.9016E-01 -2.4733E-02  -6.7594E-02 -8.3234E-04
  1501      5.8375E-02  1.9089E-01  7.5468E-03   1.8994E-01 -2.4828E-02  -6.8392E-02 -6.1348E-04
  1502      5.8962E-02  1.9018E-01  7.0293E-03   1.8966E-01 -2.4918E-02  -6.9162E-02 -3.9486E-04
  1503      5.9555E-02  1.8940E-01  6.5103E-03   1.8932E-01 -2.5005E-02  -6.9904E-02 -1.7659E-04
  1504      6.0153E-02  1.8855E-01  5.9899E-03   1.8892E-01 -2.5087E-02  -7.0618E-02  4.1255E-05
  1505      6.0758E-02  1.8764E-01  5.4685E-03   1.8845E-01 -2.5165E-02  -7.1303E-02  2.5856E-04
  1506      6.1368E-02  1.8665E-01  4.9461E-03   1.8792E-01 -2.5239E-02  -7.1956E-02  4.7524E-04
  1507      6.1985E-02  1.8560E-01  4.4231E-03   1.8732E-01 -2.5308E-02  -7.2579E-02  6.9118E-04
  1508      6.2608E-02  1.8447E-01  3.8995E-03   1.8666E-01 -2.5372E-02  -7.3168E-02  9.0628E-04
  1509      6.3237E-02  1.8327E-01  3.3756E-03   1.8593E-01 -2.5431E-02  -7.3725E-02  1.1204E-03
  1510      6.3873E-02  1.8200E-01  2.8516E-03   1.8513E-01 -2.5486E-02  -7.4247E-02  1.3336E-03
  1511      6.4515E-02  1.8065E-01  2.3278E-03   1.8425E-01 -2.5536E-02  -7.4735E-02  1.5455E-03
  1512      6.5163E-02  1.7922E-01  1.8043E-03   1.8331E-01 -2.5580E-02  -7.5186E-02  1.7562E-03
  1513      6.5818E-02  1.7772E-01  1.2813E-03   1.8230E-01 -2.5620E-02  -7.5600E-02  1.9656E-03
  1514      6.6479E-02  1.7613E-01  7.5915E-04   1.8121E-01 -2.5654E-02  -7.5977E-02  2.1735E-03
  1515      6.7148E-02  1.7447E-01  2.3799E-04   1.8004E-01 -2.5683E-02  -7.6314E-02  2.3798E-03
  1516      6.7822E-02  1.7273E-01 -2.8192E-04   1.7880E-01 -2.5706E-02  -7.6612E-02  2.5844E-03
  1517      6.8504E-02  1.7091E-01 -8.0036E-04   1.7749E-01 -2.5723E-02  -7.6870E-02  2.7872E-03
  1518      6.9193E-02  1.6901E-01 -1.3171E-03   1.7609E-01 -2.5735E-02  -7.7086E-02  2.9881E-03
  1519      6.9888E-02  1.6702E-01 -1.8319E-03   1.7462E-01 -2.5741E-02  -7.7260E-02  3.1870E-03
  1520      7.0590E-02  1.6496E-01 -2.3445E-03   1.7306E-01 -2.5741E-02  -7.7391E-02  3.3837E-03
  1521      7.1300E-02  1.6280E-01 -2.8546E-03   1.7143E-01 -2.5735E-02  -7.7479E-02  3.5782E-03
  1522      7.2016E-02  1.6057E-01 -3.3621E-03   1.6971E-01 -2.5723E-02  -7.7521E-02  3.7703E-03
  1523      7.2740E-02  1.5825E-01 -3.8667E-03   1.6791E-01 -2.5705E-02  -7.7518E-02  3.9600E-03
  1524      7.3471E-02  1.5584E-01 -4.3681E-03   1.6603E-01 -2.5680E-02  -7.7469E-02  4.1471E-03
  1525      7.4210E-02  1.5334E-01 -4.8661E-03   1.6406E-01 -2.5649E-02  -7.7373E-02  4.3315E-03
  1526      7.4955E-02  1.5076E-01 -5.3604E-03   1.6201E-01 -2.5612E-02  -7.7229E-02  4.5131E-03
  1527      7.5709E-02  1.4810E-01 -5.8508E-03   1.5987E-01 -2.5568E-02  -7.7037E-02  4.6918E-03
  1528      7.6470E-02  1.4534E-01 -6.3370E-03   1.5765E-01 -2.5517E-02  -7.6796E-02  4.8674E-03
  1529      7.7238E-02  1.4250E-01 -6.8187E-03   1.5533E-01 -2.5459E-02  -7.6504E-02  5.0399E-03
  1530      7.8014E-02  1.3956E-01 -7.2958E-03   1.5293E-01 -2.5395E-02  -7.6163E-02  5.2092E-03
  1531      7.8798E-02  1.3654E-01 -7.7679E-03   1.5045E-01 -2.5324E-02  -7.5770E-02  5.3750E-03
  1532      7.9590E-02  1.3343E-01 -8.2348E-03   1.4787E-01 -2.5245E-02  -7.5326E-02  5.5374E-03
  1533      8.0390E-02  1.3024E-01 -8.6962E-03   1.4520E-01 -2.5160E-02  -7.4829E-02  5.6963E-03
  1534      8.1198E-02  1.2695E-01 -9.1519E-03   1.4245E-01 -2.5067E-02  -7.4280E-02  5.8514E-03
  1535      8.2014E-02  1.2357E-01 -9.6016E-03   1.3960E-01 -2.4967E-02  -7.3677E-02  6.0028E-03
  1536      8.2839E-02  1.2011E-01 -1.0045E-02   1.3667E-01 -2.4860E-02  -7.3020E-02  6.1502E-03
  1537      8.3671E-02  1.1655E-01 -1.0482E-02   1.3364E-01 -2.4746E-02  -7.2310E-02  6.2937E-03
  1538      8.4512E-02  1.1291E-01 -1.0912E-02   1.3053E-01 -2.4624E-02  -7.1545E-02  6.4330E-03
  1539      8.5361E-02  1.0918E-01 -1.1335E-02   1.2732E-01 -2.4495E-02  -7.0725E-02  6.5681E-03
  1540      8.6219E-02  1.0536E-01 -1.1751E-02   1.2402E-01 -2.4358E-02  -6.9849E-02  6.6989E-03
  1541      8.7086E-02  1.0145E-01 -1.2159E-02   1.2063E-01 -2.4214E-02  -6.8918E-02  6.8253E-03
  1542      8.7961E-02  9.7460E-02 -1.2560E-02   1.1716E-01 -2.4062E-02  -6.7932E-02  6.9472E-03
  1543      8.8845E-02  9.3380E-02 -1.2953E-02   1.1359E-01 -2.3902E-02  -6.6889E-02  7.0645E-03
